event_id,sku_id,branch_id,detection_source,detection_date,resolution_date,expected_qty,actual_qty,variance_qty,variance_cost,stage_history,assigned_to,current_status
eb6a9130-a85d-417c-976b-0dc758e8b555,HVAC-COMP-ROTARY-01071,BR-101,cycle_count,2026-01-26T23:37:58.692943,2026-01-28T04:33:45.673283,153,150,-3,-2960.16,"[{""stage"": ""detected"", ""started_at"": ""2026-01-26T23:37:58.692943"", ""completed_at"": ""2026-01-26T23:37:58.692943""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-26T23:37:58.692943"", ""completed_at"": ""2026-01-27T12:39:04.834096""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-27T12:39:04.834096"", ""completed_at"": ""2026-01-27T21:19:48.928198""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-27T21:19:48.928198"", ""completed_at"": ""2026-01-28T03:06:58.324266""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-28T03:06:58.324266"", ""completed_at"": ""2026-01-28T04:33:45.673283""}]",A. Brooks,resolved
9bea496d-f659-458e-9b6d-0eecf70868d0,HVAC-REF-R22-02363,BR-104,stocking,2026-01-27T03:05:26.145047,2026-01-28T02:25:27.705996,175,172,-3,-860.64,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T03:05:26.145047"", ""completed_at"": ""2026-01-27T03:05:26.145047""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T03:05:26.145047"", ""completed_at"": ""2026-01-27T13:35:26.847474""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-27T13:35:26.847474"", ""completed_at"": ""2026-01-27T20:35:27.315759""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-27T20:35:27.315759"", ""completed_at"": ""2026-01-28T01:15:27.627949""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-28T01:15:27.627949"", ""completed_at"": ""2026-01-28T02:25:27.705996""}]",A. Brooks,resolved
8acd57f3-c830-4f8e-8b4c-c5fb9aa5b320,HVAC-MSC-LINE-00751,BR-102,cycle_count,2026-01-27T07:06:24.014451,2026-01-29T12:14:17.275099,183,182,-1,-62.43,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T07:06:24.014451"", ""completed_at"": ""2026-01-27T07:06:24.014451""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T07:06:24.014451"", ""completed_at"": ""2026-01-28T07:00:56.981743""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-28T07:00:56.981743"", ""completed_at"": ""2026-01-28T22:57:18.959937""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-28T22:57:18.959937"", ""completed_at"": ""2026-01-29T09:34:53.612067""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-29T09:34:53.612067"", ""completed_at"": ""2026-01-29T12:14:17.275099""}]",A. Brooks,resolved
c437f38f-4655-47d4-89ee-5e932baef73a,HVAC-CU-HARD-02202,BR-102,cycle_count,2026-01-27T13:06:39.865286,2026-01-27T23:47:05.748964,11,10,-1,-177.19,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T13:06:39.865286"", ""completed_at"": ""2026-01-27T13:06:39.865286""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T13:06:39.865286"", ""completed_at"": ""2026-01-27T17:54:51.512941""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-27T17:54:51.512941"", ""completed_at"": ""2026-01-27T21:06:59.278044""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-27T21:06:59.278044"", ""completed_at"": ""2026-01-27T23:15:04.454780""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-27T23:15:04.454780"", ""completed_at"": ""2026-01-27T23:47:05.748964""}]",T. Wilson,resolved
66b0a0da-4e8b-457e-84cb-0dc5bdf3fc11,HVAC-COMP-VARIAB-01693,BR-104,cycle_count,2026-01-27T15:32:08.147386,2026-01-30T15:52:24.865949,154,156,2,2501.68,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T15:32:08.147386"", ""completed_at"": ""2026-01-27T15:32:08.147386""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T15:32:08.147386"", ""completed_at"": ""2026-01-29T00:05:15.670739""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T00:05:15.670739"", ""completed_at"": ""2026-01-29T21:47:20.686308""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-29T21:47:20.686308"", ""completed_at"": ""2026-01-30T12:15:24.030021""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-30T12:15:24.030021"", ""completed_at"": ""2026-01-30T15:52:24.865949""}]",S. Patel,resolved
031b50eb-2810-44a4-9176-a99acdc75704,HVAC-COMP-ROTARY-01454,BR-104,cycle_count,2026-01-27T15:33:57.118393,2026-01-28T05:48:07.183797,40,39,-1,-638.32,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T15:33:57.118393"", ""completed_at"": ""2026-01-27T15:33:57.118393""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T15:33:57.118393"", ""completed_at"": ""2026-01-27T21:58:19.647825""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-27T21:58:19.647825"", ""completed_at"": ""2026-01-28T02:14:34.667446""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-28T02:14:34.667446"", ""completed_at"": ""2026-01-28T05:05:24.680527""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-28T05:05:24.680527"", ""completed_at"": ""2026-01-28T05:48:07.183797""}]",A. Brooks,resolved
585c035e-156b-4210-b079-e348096a136d,HVAC-COMP-SCROLL-00087,BR-102,cycle_count,2026-01-27T18:35:31.641908,2026-01-31T02:27:08.361324,48,43,-5,-4584.55,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T18:35:31.641908"", ""completed_at"": ""2026-01-27T18:35:31.641908""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T18:35:31.641908"", ""completed_at"": ""2026-01-29T06:31:45.165645""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T06:31:45.165645"", ""completed_at"": ""2026-01-30T06:29:14.181470""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-30T06:29:14.181470"", ""completed_at"": ""2026-01-30T22:27:33.525353""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-30T22:27:33.525353"", ""completed_at"": ""2026-01-31T02:27:08.361324""}]",M. Hernandez,resolved
5d5c9510-679f-4fb2-8ccc-52d90adfe1ab,HVAC-REF-R32-00872,BR-101,cycle_count,2026-01-27T20:32:56.255045,2026-02-01T12:02:34.086790,150,149,-1,-393.59,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T20:32:56.255045"", ""completed_at"": ""2026-01-27T20:32:56.255045""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T20:32:56.255045"", ""completed_at"": ""2026-01-29T22:43:16.279330""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T22:43:16.279330"", ""completed_at"": ""2026-01-31T08:10:09.628854""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T08:10:09.628854"", ""completed_at"": ""2026-02-01T06:28:05.195203""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-01T06:28:05.195203"", ""completed_at"": ""2026-02-01T12:02:34.086790""}]",L. Chen,resolved
67284f44-c5ab-46a0-8762-dc4ecf531164,HVAC-CU-ACR-01509,BR-102,stocking,2026-01-27T21:56:18.744135,2026-01-29T13:36:56.008076,128,127,-1,-152.73,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T21:56:18.744135"", ""completed_at"": ""2026-01-27T21:56:18.744135""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T21:56:18.744135"", ""completed_at"": ""2026-01-28T15:47:35.512909""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-28T15:47:35.512909"", ""completed_at"": ""2026-01-29T03:41:46.692091""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-29T03:41:46.692091"", ""completed_at"": ""2026-01-29T11:37:54.144879""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-29T11:37:54.144879"", ""completed_at"": ""2026-01-29T13:36:56.008076""}]",C. Martinez,resolved
ed305fb5-1a4f-4955-8949-0d2ad5854d96,HVAC-CU-SOFT-02196,DC-01,picking,2026-01-27T22:25:40.562433,2026-01-31T08:38:34.189117,191,184,-7,-614.74,"[{""stage"": ""detected"", ""started_at"": ""2026-01-27T22:25:40.562433"", ""completed_at"": ""2026-01-27T22:25:40.562433""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-27T22:25:40.562433"", ""completed_at"": ""2026-01-29T11:25:28.694441""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T11:25:28.694441"", ""completed_at"": ""2026-01-30T12:05:20.782446""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-30T12:05:20.782446"", ""completed_at"": ""2026-01-31T04:31:55.507783""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-31T04:31:55.507783"", ""completed_at"": ""2026-01-31T08:38:34.189117""}]",K. O'Brien,resolved
22bb681d-cdd1-4cb6-bfc6-e416f02f6e65,HVAC-REF-R22-01315,BR-104,picking,2026-01-28T00:32:06.536216,2026-01-30T05:47:56.062430,148,152,4,1552.24,"[{""stage"": ""detected"", ""started_at"": ""2026-01-28T00:32:06.536216"", ""completed_at"": ""2026-01-28T00:32:06.536216""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-28T00:32:06.536216"", ""completed_at"": ""2026-01-29T00:30:13.823012""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T00:30:13.823012"", ""completed_at"": ""2026-01-29T16:28:58.680876""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-29T16:28:58.680876"", ""completed_at"": ""2026-01-30T03:08:08.586119""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-30T03:08:08.586119"", ""completed_at"": ""2026-01-30T05:47:56.062430""}]",S. Patel,resolved
85bd6576-7d03-461a-95cf-aba6db3c27c0,HVAC-CU-ACR-00993,BR-103,cycle_count,2026-01-28T06:33:13.475992,2026-01-29T22:11:47.633038,171,172,1,68.75,"[{""stage"": ""detected"", ""started_at"": ""2026-01-28T06:33:13.475992"", ""completed_at"": ""2026-01-28T06:33:13.475992""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-28T06:33:13.475992"", ""completed_at"": ""2026-01-29T00:23:34.846663""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T00:23:34.846663"", ""completed_at"": ""2026-01-29T12:17:09.093777""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-29T12:17:09.093777"", ""completed_at"": ""2026-01-29T20:12:51.925186""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-29T20:12:51.925186"", ""completed_at"": ""2026-01-29T22:11:47.633038""}]",R. Johnson,resolved
c7956118-10bb-4724-972a-8d031751c537,HVAC-MSC-BRAZIN-01286,BR-103,branch_escape,2026-01-28T07:05:13.066088,2026-01-30T13:41:52.050532,65,57,-8,-1960.0,"[{""stage"": ""detected"", ""started_at"": ""2026-01-28T07:05:13.066088"", ""completed_at"": ""2026-01-28T07:05:13.066088""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-28T07:05:13.066088"", ""completed_at"": ""2026-01-29T07:39:42.609088""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T07:39:42.609088"", ""completed_at"": ""2026-01-30T00:02:42.304421""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-30T00:02:42.304421"", ""completed_at"": ""2026-01-30T10:58:02.101310""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-30T10:58:02.101310"", ""completed_at"": ""2026-01-30T13:41:52.050532""}]",C. Martinez,resolved
eff6f2c1-a7f2-45c2-be46-d275d1007bec,HVAC-MOT-ECM-02409,BR-101,picking,2026-01-28T20:27:25.610362,2026-01-29T22:36:43.485216,106,105,-1,-399.66,"[{""stage"": ""detected"", ""started_at"": ""2026-01-28T20:27:25.610362"", ""completed_at"": ""2026-01-28T20:27:25.610362""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-28T20:27:25.610362"", ""completed_at"": ""2026-01-29T08:13:36.654046""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T08:13:36.654046"", ""completed_at"": ""2026-01-29T16:04:24.016502""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-29T16:04:24.016502"", ""completed_at"": ""2026-01-29T21:18:15.591473""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-29T21:18:15.591473"", ""completed_at"": ""2026-01-29T22:36:43.485216""}]",R. Johnson,resolved
e8e655c4-7cfc-4a67-90c8-1217331e9a08,HVAC-CU-HARD-02236,BR-102,picking,2026-01-28T21:26:00.534919,2026-01-31T06:01:19.104124,55,61,6,512.58,"[{""stage"": ""detected"", ""started_at"": ""2026-01-28T21:26:00.534919"", ""completed_at"": ""2026-01-28T21:26:00.534919""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-28T21:26:00.534919"", ""completed_at"": ""2026-01-29T22:53:53.891061""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T22:53:53.891061"", ""completed_at"": ""2026-01-30T15:52:29.461823""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-30T15:52:29.461823"", ""completed_at"": ""2026-01-31T03:11:33.175664""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-31T03:11:33.175664"", ""completed_at"": ""2026-01-31T06:01:19.104124""}]",C. Martinez,resolved
58456bf7-07e1-454e-aeb1-8de407a6728f,HVAC-MOT-BLOWER-01443,DC-01,branch_escape,2026-01-28T22:06:01.819935,2026-02-01T06:11:31.489941,183,184,1,426.82,"[{""stage"": ""detected"", ""started_at"": ""2026-01-28T22:06:01.819935"", ""completed_at"": ""2026-01-28T22:06:01.819935""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-28T22:06:01.819935"", ""completed_at"": ""2026-01-30T10:08:30.171438""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-30T10:08:30.171438"", ""completed_at"": ""2026-01-31T10:10:09.072440""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T10:10:09.072440"", ""completed_at"": ""2026-02-01T02:11:15.006441""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-01T02:11:15.006441"", ""completed_at"": ""2026-02-01T06:11:31.489941""}]",S. Patel,resolved
68dcef7a-818e-4d3b-a25e-4ce69aad44c4,HVAC-REF-R454B-01608,BR-102,stocking,2026-01-29T02:18:18.284831,2026-01-31T13:44:18.736079,175,174,-1,-384.01,"[{""stage"": ""detected"", ""started_at"": ""2026-01-29T02:18:18.284831"", ""completed_at"": ""2026-01-29T02:18:18.284831""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-29T02:18:18.284831"", ""completed_at"": ""2026-01-30T05:03:00.487893""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-30T05:03:00.487893"", ""completed_at"": ""2026-01-30T22:52:48.623267""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-30T22:52:48.623267"", ""completed_at"": ""2026-01-31T10:46:00.713517""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-31T10:46:00.713517"", ""completed_at"": ""2026-01-31T13:44:18.736079""}]",K. O'Brien,resolved
099c92ae-cf8f-4f9d-842f-b0677fe68720,HVAC-CU-SOFT-01402,BR-101,picking,2026-01-29T04:59:23.619041,2026-01-30T13:10:56.737630,115,117,2,160.14,"[{""stage"": ""detected"", ""started_at"": ""2026-01-29T04:59:23.619041"", ""completed_at"": ""2026-01-29T04:59:23.619041""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-29T04:59:23.619041"", ""completed_at"": ""2026-01-29T19:28:35.522406""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T19:28:35.522406"", ""completed_at"": ""2026-01-30T05:08:03.457983""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-30T05:08:03.457983"", ""completed_at"": ""2026-01-30T11:34:22.081701""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-30T11:34:22.081701"", ""completed_at"": ""2026-01-30T13:10:56.737630""}]",C. Martinez,resolved
588e0b1b-07e6-47a6-adc1-36d8b4b658b9,HVAC-MSC-NITROG-00963,BR-102,picking,2026-01-29T06:49:11.374133,2026-01-30T02:57:14.377472,89,88,-1,-48.85,"[{""stage"": ""detected"", ""started_at"": ""2026-01-29T06:49:11.374133"", ""completed_at"": ""2026-01-29T06:49:11.374133""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-29T06:49:11.374133"", ""completed_at"": ""2026-01-29T15:52:48.725635""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T15:52:48.725635"", ""completed_at"": ""2026-01-29T21:55:13.626637""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-29T21:55:13.626637"", ""completed_at"": ""2026-01-30T01:56:50.227305""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-30T01:56:50.227305"", ""completed_at"": ""2026-01-30T02:57:14.377472""}]",A. Brooks,resolved
4143c20d-ef90-41e8-88c2-718ab6c42aa3,HVAC-MSC-FILTER-00388,BR-104,cycle_count,2026-01-29T07:39:09.173367,2026-02-01T04:36:06.540559,86,85,-1,-74.09,"[{""stage"": ""detected"", ""started_at"": ""2026-01-29T07:39:09.173367"", ""completed_at"": ""2026-01-29T07:39:09.173367""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-29T07:39:09.173367"", ""completed_at"": ""2026-01-30T14:40:46.988603""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-30T14:40:46.988603"", ""completed_at"": ""2026-01-31T11:21:52.198761""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T11:21:52.198761"", ""completed_at"": ""2026-02-01T01:09:15.672199""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-01T01:09:15.672199"", ""completed_at"": ""2026-02-01T04:36:06.540559""}]",R. Johnson,resolved
bb902286-a945-4a38-a13a-46c711d026cb,HVAC-CTL-FURNAC-01905,BR-103,picking,2026-01-29T10:25:23.344296,2026-01-30T03:24:36.491830,192,193,1,67.67,"[{""stage"": ""detected"", ""started_at"": ""2026-01-29T10:25:23.344296"", ""completed_at"": ""2026-01-29T10:25:23.344296""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-29T10:25:23.344296"", ""completed_at"": ""2026-01-29T18:04:02.260686""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-29T18:04:02.260686"", ""completed_at"": ""2026-01-29T23:09:48.204946""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-29T23:09:48.204946"", ""completed_at"": ""2026-01-30T02:33:38.834453""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-30T02:33:38.834453"", ""completed_at"": ""2026-01-30T03:24:36.491830""}]",K. O'Brien,resolved
8c428c25-6648-4458-92de-11d318f7d33a,HVAC-CTL-DEFROS-01993,BR-101,branch_escape,2026-01-29T19:08:33.937479,2026-01-31T14:30:15.387755,37,42,5,1841.15,"[{""stage"": ""detected"", ""started_at"": ""2026-01-29T19:08:33.937479"", ""completed_at"": ""2026-01-29T19:08:33.937479""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-29T19:08:33.937479"", ""completed_at"": ""2026-01-30T14:39:19.590103""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-30T14:39:19.590103"", ""completed_at"": ""2026-01-31T03:39:50.025186""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T03:39:50.025186"", ""completed_at"": ""2026-01-31T12:20:10.315241""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-31T12:20:10.315241"", ""completed_at"": ""2026-01-31T14:30:15.387755""}]",M. Hernandez,resolved
3e1c61fe-ee94-40c2-9310-60b9f053859f,HVAC-MOT-ECM-00074,BR-104,cycle_count,2026-01-29T23:09:09.139140,2026-02-01T14:56:29.885515,51,56,5,1119.75,"[{""stage"": ""detected"", ""started_at"": ""2026-01-29T23:09:09.139140"", ""completed_at"": ""2026-01-29T23:09:09.139140""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-29T23:09:09.139140"", ""completed_at"": ""2026-01-31T03:51:27.475009""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-31T03:51:27.475009"", ""completed_at"": ""2026-01-31T22:59:39.698921""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T22:59:39.698921"", ""completed_at"": ""2026-02-01T11:45:07.848196""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-01T11:45:07.848196"", ""completed_at"": ""2026-02-01T14:56:29.885515""}]",C. Martinez,resolved
8e6304f2-608d-4a8f-be17-6f3dce7c5289,HVAC-CU-ACR-01457,BR-102,picking,2026-01-30T00:21:11.217874,2026-02-01T09:46:06.801291,48,47,-1,-48.03,"[{""stage"": ""detected"", ""started_at"": ""2026-01-30T00:21:11.217874"", ""completed_at"": ""2026-01-30T00:21:11.217874""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-30T00:21:11.217874"", ""completed_at"": ""2026-01-31T02:11:24.230412""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-31T02:11:24.230412"", ""completed_at"": ""2026-01-31T19:24:52.905437""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T19:24:52.905437"", ""completed_at"": ""2026-02-01T06:53:52.022120""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-01T06:53:52.022120"", ""completed_at"": ""2026-02-01T09:46:06.801291""}]",T. Wilson,resolved
c343434b-1f44-4cba-90a0-845d5d01fd71,HVAC-CTL-FURNAC-00444,BR-102,cycle_count,2026-01-30T12:35:34.161245,2026-02-01T15:07:09.403665,72,63,-9,-869.13,"[{""stage"": ""detected"", ""started_at"": ""2026-01-30T12:35:34.161245"", ""completed_at"": ""2026-01-30T12:35:34.161245""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-30T12:35:34.161245"", ""completed_at"": ""2026-01-31T11:19:47.020334""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-31T11:19:47.020334"", ""completed_at"": ""2026-02-01T02:29:15.593060""}, {""stage"": ""system_correction"", ""started_at"": ""2026-02-01T02:29:15.593060"", ""completed_at"": ""2026-02-01T12:35:34.641544""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-01T12:35:34.641544"", ""completed_at"": ""2026-02-01T15:07:09.403665""}]",M. Hernandez,resolved
59938d0a-a195-4809-a116-ac7e91e626bc,HVAC-CTL-PROGRA-02296,BR-103,picking,2026-01-30T19:28:50.227043,2026-02-05T15:21:15.074520,186,190,4,362.6,"[{""stage"": ""detected"", ""started_at"": ""2026-01-30T19:28:50.227043"", ""completed_at"": ""2026-01-30T19:28:50.227043""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-30T19:28:50.227043"", ""completed_at"": ""2026-02-02T10:25:25.408408""}, {""stage"": ""physical_count"", ""started_at"": ""2026-02-02T10:25:25.408408"", ""completed_at"": ""2026-02-04T04:23:08.862651""}, {""stage"": ""system_correction"", ""started_at"": ""2026-02-04T04:23:08.862651"", ""completed_at"": ""2026-02-05T08:21:37.832146""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-05T08:21:37.832146"", ""completed_at"": ""2026-02-05T15:21:15.074520""}]",D. Rivera,resolved
61f58b68-dbd7-4dd5-8405-77b1eb2ed80c,HVAC-REF-R448A-02035,BR-104,cycle_count,2026-01-30T21:41:47.790970,2026-01-31T07:47:44.376252,153,156,3,565.98,"[{""stage"": ""detected"", ""started_at"": ""2026-01-30T21:41:47.790970"", ""completed_at"": ""2026-01-30T21:41:47.790970""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-30T21:41:47.790970"", ""completed_at"": ""2026-01-31T02:14:28.254347""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-31T02:14:28.254347"", ""completed_at"": ""2026-01-31T05:16:15.229932""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T05:16:15.229932"", ""completed_at"": ""2026-01-31T07:17:26.546988""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-31T07:17:26.546988"", ""completed_at"": ""2026-01-31T07:47:44.376252""}]",J. Nguyen,resolved
f56e913a-54ca-4dc5-8705-d9f7cf0dfa89,HVAC-CTL-FURNAC-00570,DC-01,branch_escape,2026-01-31T01:33:17.312106,2026-02-01T19:31:34.606492,49,48,-1,-33.47,"[{""stage"": ""detected"", ""started_at"": ""2026-01-31T01:33:17.312106"", ""completed_at"": ""2026-01-31T01:33:17.312106""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-31T01:33:17.312106"", ""completed_at"": ""2026-01-31T20:26:31.094580""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-31T20:26:31.094580"", ""completed_at"": ""2026-02-01T09:02:00.282896""}, {""stage"": ""system_correction"", ""started_at"": ""2026-02-01T09:02:00.282896"", ""completed_at"": ""2026-02-01T17:25:39.741773""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-01T17:25:39.741773"", ""completed_at"": ""2026-02-01T19:31:34.606492""}]",L. Chen,resolved
10256d8e-56c4-40b2-ba8e-befde2c79b43,HVAC-MOT-CONDEN-00082,DC-01,stocking,2026-01-31T02:58:55.674802,2026-02-03T01:06:10.049868,24,23,-1,-405.05,"[{""stage"": ""detected"", ""started_at"": ""2026-01-31T02:58:55.674802"", ""completed_at"": ""2026-01-31T02:58:55.674802""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-31T02:58:55.674802"", ""completed_at"": ""2026-02-01T10:32:11.143582""}, {""stage"": ""physical_count"", ""started_at"": ""2026-02-01T10:32:11.143582"", ""completed_at"": ""2026-02-02T07:34:21.456102""}, {""stage"": ""system_correction"", ""started_at"": ""2026-02-02T07:34:21.456102"", ""completed_at"": ""2026-02-02T21:35:48.331115""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-02T21:35:48.331115"", ""completed_at"": ""2026-02-03T01:06:10.049868""}]",C. Martinez,resolved
960c27e2-ea17-4952-b506-32c02a00591c,HVAC-CU-SOFT-00744,BR-101,cycle_count,2026-01-31T03:30:58.851309,2026-01-31T14:04:40.837634,38,37,-1,-124.23,"[{""stage"": ""detected"", ""started_at"": ""2026-01-31T03:30:58.851309"", ""completed_at"": ""2026-01-31T03:30:58.851309""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-31T03:30:58.851309"", ""completed_at"": ""2026-01-31T08:16:08.745155""}, {""stage"": ""physical_count"", ""started_at"": ""2026-01-31T08:16:08.745155"", ""completed_at"": ""2026-01-31T11:26:15.341053""}, {""stage"": ""system_correction"", ""started_at"": ""2026-01-31T11:26:15.341053"", ""completed_at"": ""2026-01-31T13:32:59.738318""}, {""stage"": ""resolved"", ""started_at"": ""2026-01-31T13:32:59.738318"", ""completed_at"": ""2026-01-31T14:04:40.837634""}]",R. Johnson,resolved
edfe0df9-e5bc-4beb-aa2d-d3de4c1d3672,HVAC-CTL-DEFROS-01430,BR-103,cycle_count,2026-01-31T04:12:04.445369,2026-02-05T03:45:44.768806,76,73,-3,-145.38,"[{""stage"": ""detected"", ""started_at"": ""2026-01-31T04:12:04.445369"", ""completed_at"": ""2026-01-31T04:12:04.445369""}, {""stage"": ""investigating"", ""started_at"": ""2026-01-31T04:12:04.445369"", ""completed_at"": ""2026-02-02T10:00:13.590916""}, {""stage"": ""physical_count"", ""started_at"": ""2026-02-02T10:00:13.590916"", ""completed_at"": ""2026-02-03T21:52:19.687947""}, {""stage"": ""system_correction"", ""started_at"": ""2026-02-03T21:52:19.687947"", ""completed_at"": ""2026-02-04T21:47:03.752634""}, {""stage"": ""resolved"", ""started_at"": ""2026-02-04T21:47:03.752634"", ""completed_at"": ""2026-02-05T03:45:44.768806""}]",K. O'Brien,resolved
